Status,Predicted_Final_Status,Probability_Dropout,Probability_Graduate
Enrolled,Dropout,0.767472571251967,0.23252742874803325
Enrolled,Dropout,0.9465106739909985,0.053489326009001414
Enrolled,Graduate,0.44984277289494834,0.5501572271050517
Enrolled,Dropout,0.7971167950742284,0.20288320492577183
Enrolled,Dropout,0.9962047531992687,0.0037952468007312616
Enrolled,Graduate,0.2176893133861422,0.7823106866138578
Enrolled,Dropout,0.938842229854126,0.0611577701458738
Enrolled,Graduate,0.4818899640146239,0.518110035985376
Enrolled,Dropout,0.8086917799706941,0.1913082200293059
Enrolled,Dropout,0.9560933075357011,0.04390669246429866
Enrolled,Dropout,0.6220231006570299,0.3779768993429699
Enrolled,Graduate,0.03154187930970284,0.9684581206902972
Enrolled,Dropout,0.8114584276660275,0.18854157233397228
Enrolled,Graduate,0.1830052136991188,0.8169947863008811
Enrolled,Dropout,0.9889897295234654,0.011010270476534618
Enrolled,Dropout,0.6570259131387934,0.3429740868612064
Enrolled,Graduate,0.3375067663228777,0.6624932336771223
Enrolled,Dropout,0.7560182982949061,0.24398170170509373
Enrolled,Dropout,0.9116885840826315,0.08831141591736864
Enrolled,Graduate,0.3027730059027022,0.6972269940972974
Enrolled,Graduate,0.12352959680737768,0.8764704031926226
Enrolled,Graduate,0.4717377673841664,0.5282622326158337
Enrolled,Graduate,0.2558203681199269,0.7441796318800733
Enrolled,Dropout,0.9598632198961676,0.040136780103832446
Enrolled,Graduate,0.02689858127007311,0.9731014187299271
Enrolled,Dropout,0.5343677747354811,0.4656322252645189
Enrolled,Dropout,0.9973898071625344,0.0026101928374655647
Enrolled,Graduate,0.06995473838493246,0.9300452616150676
Enrolled,Graduate,0.23397613460756972,0.7660238653924307
Enrolled,Graduate,0.16818171729476725,0.8318182827052331
Enrolled,Dropout,0.9333995629379858,0.06660043706201423
Enrolled,Graduate,0.08008172539863788,0.9199182746013626
Enrolled,Graduate,0.18352705174991119,0.8164729482500888
Enrolled,Graduate,0.09197685185444908,0.9080231481455511
Enrolled,Graduate,0.2750239339592751,0.7249760660407244
Enrolled,Dropout,0.5405328220681943,0.4594671779318057
Enrolled,Dropout,0.858443972664303,0.1415560273356972
Enrolled,Graduate,0.3126503469588853,0.6873496530411144
Enrolled,Dropout,0.8410987983293801,0.15890120167061977
Enrolled,Dropout,0.9462905516660162,0.053709448333983785
Enrolled,Graduate,0.38520234422042965,0.6147976557795701
Enrolled,Graduate,0.3733998278641762,0.6266001721358233
Enrolled,Dropout,0.5097420690379778,0.4902579309620222
Enrolled,Graduate,0.2657170749116386,0.7342829250883611
Enrolled,Graduate,0.39431549831535195,0.6056845016846479
Enrolled,Graduate,0.41621292855779146,0.5837870714422085
Enrolled,Graduate,0.47409379476305796,0.525906205236942
Enrolled,Dropout,0.5337870640408892,0.46621293595911084
Enrolled,Graduate,0.10018420693926915,0.899815793060731
Enrolled,Dropout,0.9071443485118243,0.09285565148817573
Enrolled,Dropout,0.7020517212060897,0.29794827879391045
Enrolled,Dropout,0.7216830673981659,0.2783169326018342
Enrolled,Graduate,0.11375746213931345,0.8862425378606864
Enrolled,Dropout,0.5629988946608261,0.4370011053391741
Enrolled,Dropout,0.9735286471992602,0.02647135280073971
Enrolled,Graduate,0.27480461956689045,0.7251953804331095
Enrolled,Dropout,0.5640004487669348,0.4359995512330651
Enrolled,Graduate,0.24944481249328893,0.750555187506711
Enrolled,Graduate,0.37840396404886134,0.6215960359511385
Enrolled,Graduate,0.07790485688196368,0.9220951431180365
Enrolled,Dropout,0.5193841674624373,0.48061583253756285
Enrolled,Graduate,0.18266018571946213,0.817339814280538
Enrolled,Graduate,0.10131178339941141,0.8986882166005888
Enrolled,Graduate,0.45810593233105623,0.5418940676689438
Enrolled,Dropout,0.9386978066869929,0.06130219331300737
Enrolled,Graduate,0.06118934677174278,0.938810653228257
Enrolled,Graduate,0.1845120236168688,0.815487976383131
Enrolled,Graduate,0.45887323502487626,0.5411267649751236
Enrolled,Dropout,0.7488162787848702,0.25118372121513005
Enrolled,Graduate,0.16354642347691165,0.8364535765230878
Enrolled,Dropout,1.0,0.0
Enrolled,Graduate,0.35639668118523804,0.6436033188147617
Enrolled,Graduate,0.18781959656307937,0.8121804034369207
Enrolled,Graduate,0.12885836833281097,0.8711416316671888
Enrolled,Graduate,0.11497812366440627,0.885021876335594
Enrolled,Graduate,0.1686077410824286,0.8313922589175717
Enrolled,Dropout,0.6132513765775504,0.3867486234224498
Enrolled,Graduate,0.3499938827857061,0.6500061172142936
Enrolled,Dropout,0.5089162755094521,0.491083724490548
Enrolled,Graduate,0.08875513887722286,0.9112448611227776
Enrolled,Graduate,0.2545983184378315,0.7454016815621686
Enrolled,Graduate,0.476697485862449,0.5233025141375511
Enrolled,Graduate,0.18883164822657345,0.8111683517734268
Enrolled,Graduate,0.31830603688666703,0.681693963113333
Enrolled,Dropout,0.7293717795523247,0.2706282204476756
Enrolled,Graduate,0.08624696789184862,0.9137530321081514
Enrolled,Dropout,0.8624369635225391,0.1375630364774611
Enrolled,Dropout,0.6112593971506162,0.38874060284938367
Enrolled,Dropout,0.8273552781316837,0.17264472186831606
Enrolled,Graduate,0.1460296798100468,0.8539703201899531
Enrolled,Graduate,0.20755143430739148,0.7924485656926085
Enrolled,Dropout,0.7359083654208647,0.2640916345791354
Enrolled,Dropout,0.8201315193926506,0.1798684806073494
Enrolled,Dropout,0.5679214295801347,0.43207857041986536
Enrolled,Graduate,0.37671880654852247,0.6232811934514774
Enrolled,Dropout,0.5336034992826671,0.46639650071733313
Enrolled,Dropout,0.6219225426848259,0.37807745731517417
Enrolled,Graduate,0.30779707798200207,0.6922029220179979
Enrolled,Dropout,0.5838007403632753,0.4161992596367247
Enrolled,Graduate,0.47699123410003524,0.5230087658999648
Enrolled,Graduate,0.4242190803625449,0.5757809196374553
Enrolled,Dropout,0.6573324684424767,0.3426675315575231
Enrolled,Graduate,0.3434836703540798,0.6565163296459198
Enrolled,Graduate,0.09106722309252471,0.9089327769074755
Enrolled,Graduate,0.20350068843560293,0.796499311564397
Enrolled,Dropout,0.640681558949769,0.3593184410502314
Enrolled,Graduate,0.038720739311317476,0.9612792606886831
Enrolled,Graduate,0.1027986080550777,0.8972013919449225
Enrolled,Graduate,0.096877175690686,0.9031228243093142
Enrolled,Graduate,0.47156311534359785,0.5284368846564022
Enrolled,Graduate,0.1050278710768016,0.8949721289231986
Enrolled,Dropout,0.7993129332227366,0.20068706677726347
Enrolled,Dropout,0.8376927613944358,0.1623072386055642
Enrolled,Dropout,0.6516981151284353,0.34830188487156466
Enrolled,Dropout,0.9949627703587541,0.005037229641245743
Enrolled,Dropout,0.7015882957385751,0.29841170426142477
Enrolled,Dropout,0.7319018134460507,0.2680981865539496
Enrolled,Dropout,0.8708555732373838,0.12914442676261612
Enrolled,Graduate,0.13046867298319254,0.8695313270168071
Enrolled,Dropout,0.8261348963162283,0.17386510368377187
Enrolled,Graduate,0.10780675180247476,0.892193248197525
Enrolled,Dropout,0.8772876498744525,0.1227123501255476
Enrolled,Graduate,0.044703521652053234,0.9552964783479467
Enrolled,Dropout,0.6347426570856292,0.3652573429143711
Enrolled,Dropout,0.7435133693376991,0.2564866306623008
Enrolled,Graduate,0.3001671740381448,0.699832825961855
Enrolled,Dropout,0.5413893688964723,0.4586106311035276
Enrolled,Dropout,0.5439873860588373,0.45601261394116277
Enrolled,Graduate,0.07841512966202724,0.9215848703379725
Enrolled,Graduate,0.49669003942042594,0.5033099605795741
Enrolled,Graduate,0.41125966549794757,0.5887403345020523
Enrolled,Graduate,0.16722459879252777,0.8327754012074721
Enrolled,Dropout,0.9749350324769286,0.02506496752307116
Enrolled,Graduate,0.2256924914689525,0.7743075085310474
Enrolled,Graduate,0.08446326203883767,0.9155367379611626
Enrolled,Dropout,0.7569817438693677,0.24301825613063235
Enrolled,Dropout,0.5900712219994152,0.40992877800058497
Enrolled,Graduate,0.07376283651234791,0.9262371634876523
Enrolled,Graduate,0.29477816850274635,0.7052218314972536
Enrolled,Graduate,0.2193154010657894,0.7806845989342104
Enrolled,Dropout,0.5277369049325022,0.4722630950674978
Enrolled,Graduate,0.43557398140068954,0.56442601859931
Enrolled,Graduate,0.4669953732029489,0.5330046267970511
Enrolled,Dropout,0.6773258983140429,0.32267410168595756
Enrolled,Dropout,0.6399876052891803,0.3600123947108197
Enrolled,Graduate,0.15301150728504848,0.8469884927149518
Enrolled,Dropout,0.8348558972024241,0.16514410279757585
Enrolled,Dropout,0.9557238978931843,0.04427610210681571
Enrolled,Graduate,0.187060747611611,0.8129392523883893
Enrolled,Dropout,0.8228486447887972,0.17715135521120293
Enrolled,Dropout,0.7291095474311778,0.2708904525688222
Enrolled,Dropout,0.9587033131385886,0.04129668686141129
Enrolled,Graduate,0.09735817665439102,0.9026418233456093
Enrolled,Graduate,0.14210345449324674,0.857896545506753
Enrolled,Graduate,0.21972675146959783,0.7802732485304019
Enrolled,Dropout,0.5521166074174713,0.44788339258252896
Enrolled,Dropout,0.6100449377992418,0.3899550622007581
Enrolled,Dropout,0.9682844792506341,0.03171552074936619
Enrolled,Graduate,0.2436951309607218,0.7563048690392784
Enrolled,Graduate,0.3263877871787921,0.6736122128212081
Enrolled,Graduate,0.40355509645206944,0.5964449035479304
Enrolled,Graduate,0.06161951323882906,0.938380486761171
Enrolled,Dropout,0.9182759133471549,0.08172408665284521
Enrolled,Dropout,0.9797196496822577,0.020280350317742443
Enrolled,Dropout,0.7054830865129229,0.2945169134870773
Enrolled,Dropout,0.9968191302578325,0.003180869742167576
Enrolled,Graduate,0.03629707215080947,0.9637029278491904
Enrolled,Graduate,0.4271822092026908,0.5728177907973092
Enrolled,Dropout,0.798131091611003,0.20186890838899735
Enrolled,Dropout,0.6506551500025967,0.3493448499974038
Enrolled,Dropout,0.632070363073573,0.36792963692642716
Enrolled,Dropout,0.7235469737960235,0.27645302620397666
Enrolled,Dropout,0.8838170519047789,0.1161829480952211
Enrolled,Graduate,0.2581889065332192,0.7418110934667804
Enrolled,Graduate,0.31242670419882773,0.687573295801172
Enrolled,Dropout,0.9067003321045571,0.09329966789544283
Enrolled,Graduate,0.3157804708092009,0.6842195291907993
Enrolled,Dropout,0.8516396760956898,0.14836032390431056
Enrolled,Dropout,0.5742986767426395,0.4257013232573608
Enrolled,Dropout,0.63652548911019,0.3634745108898101
Enrolled,Graduate,0.2934945082640038,0.7065054917359963
Enrolled,Graduate,0.15305478518462656,0.8469452148153733
Enrolled,Graduate,0.465362481848195,0.534637518151805
Enrolled,Graduate,0.21013521012155265,0.789864789878447
Enrolled,Graduate,0.39436089690993353,0.6056391030900665
Enrolled,Dropout,0.7947649667318689,0.20523503326813142
Enrolled,Dropout,0.8266702773545772,0.1733297226454228
Enrolled,Graduate,0.1312424211201578,0.8687575788798418
Enrolled,Dropout,0.537712329007168,0.46228767099283213
Enrolled,Dropout,0.8392653617366101,0.16073463826338988
Enrolled,Dropout,0.9344150902263597,0.06558490977364045
Enrolled,Graduate,0.23627177733034002,0.7637282226696599
Enrolled,Dropout,0.7330786862693608,0.2669213137306393
Enrolled,Graduate,0.311860775267469,0.6881392247325309
Enrolled,Graduate,0.3590991076194485,0.6409008923805515
Enrolled,Graduate,0.4218439869562955,0.5781560130437043
Enrolled,Graduate,0.2736074890604204,0.7263925109395798
Enrolled,Dropout,0.7404206954836836,0.2595793045163164
Enrolled,Dropout,0.8624723413172755,0.13752765868272446
Enrolled,Graduate,0.10658405440547025,0.8934159455945301
Enrolled,Dropout,0.7008855222719277,0.2991144777280723
Enrolled,Graduate,0.2109340616101,0.7890659383898999
Enrolled,Graduate,0.10969154765604217,0.8903084523439581
Enrolled,Graduate,0.09135528599540117,0.9086447140045991
Enrolled,Dropout,0.7876724111077089,0.2123275888922913
Enrolled,Dropout,0.8776066723096227,0.12239332769037733
Enrolled,Graduate,0.13240994208574292,0.8675900579142571
Enrolled,Graduate,0.42707615883247,0.5729238411675298
Enrolled,Graduate,0.48946046963106254,0.5105395303689375
Enrolled,Dropout,0.7903277489342805,0.20967225106571968
Enrolled,Graduate,0.04764017952262808,0.9523598204773721
Enrolled,Graduate,0.41356018503235403,0.5864398149676456
Enrolled,Graduate,0.12695079793378355,0.8730492020662164
Enrolled,Graduate,0.06491684158790091,0.9350831584120993
Enrolled,Graduate,0.2607392229421811,0.7392607770578187
Enrolled,Dropout,0.976146579087629,0.02385342091237112
Enrolled,Graduate,0.4179128782156774,0.5820871217843228
Enrolled,Dropout,0.8122443428786399,0.18775565712136033
Enrolled,Graduate,0.42006034457429386,0.5799396554257059
Enrolled,Dropout,0.6005104418412871,0.3994895581587131
Enrolled,Graduate,0.25751006113320424,0.7424899388667957
Enrolled,Dropout,0.5640270135325022,0.4359729864674979
Enrolled,Graduate,0.4071598159003544,0.5928401840996456
Enrolled,Dropout,0.9926541464172275,0.007345853582772257
Enrolled,Graduate,0.4741909926766137,0.5258090073233863
Enrolled,Dropout,0.9898755844538071,0.010124415546192917
Enrolled,Graduate,0.3515649957516845,0.6484350042483151
Enrolled,Dropout,0.7863362774001864,0.21366372259981348
Enrolled,Dropout,0.594167254410276,0.4058327455897242
Enrolled,Dropout,0.9554965214527082,0.04450347854729152
Enrolled,Graduate,0.1845140339120414,0.815485966087958
Enrolled,Dropout,0.9295128104530909,0.07048718954690926
Enrolled,Dropout,0.85459466792295,0.1454053320770502
Enrolled,Graduate,0.18571921029415145,0.8142807897058489
Enrolled,Graduate,0.09970916325994966,0.9002908367400503
Enrolled,Graduate,0.40872461963009993,0.5912753803699002
Enrolled,Graduate,0.0833943413704731,0.9166056586295267
Enrolled,Graduate,0.08738832257007643,0.9126116774299237
Enrolled,Graduate,0.24220848579794957,0.7577915142020506
Enrolled,Graduate,0.32857019469505416,0.6714298053049456
Enrolled,Graduate,0.10940321179967559,0.8905967882003246
Enrolled,Graduate,0.07063030480408833,0.929369695195912
Enrolled,Graduate,0.11255678861220529,0.8874432113877949
Enrolled,Dropout,0.6488518830198531,0.3511481169801473
Enrolled,Graduate,0.34117017357615287,0.6588298264238472
Enrolled,Graduate,0.14848878280086888,0.8515112171991311
Enrolled,Dropout,0.5101002764512184,0.48989972354878175
Enrolled,Graduate,0.060407242547611185,0.9395927574523895
Enrolled,Graduate,0.24629942181682712,0.7537005781831725
Enrolled,Graduate,0.3435462935235514,0.6564537064764485
Enrolled,Graduate,0.32032471930169243,0.6796752806983074
Enrolled,Graduate,0.2201601960596975,0.7798398039403028
Enrolled,Graduate,0.07562601707012297,0.9243739829298773
Enrolled,Graduate,0.1826180460575971,0.8173819539424028
Enrolled,Graduate,0.1879435682632296,0.8120564317367701
Enrolled,Graduate,0.09764955230585878,0.902350447694141
Enrolled,Graduate,0.31124132752357136,0.6887586724764285
Enrolled,Graduate,0.20209001790681663,0.7979099820931831
Enrolled,Dropout,0.8426210045463358,0.15737899545366452
Enrolled,Dropout,0.9467985335006034,0.053201466499396464
Enrolled,Graduate,0.4338428925970747,0.5661571074029255
Enrolled,Graduate,0.016505575194692316,0.983494424805308
Enrolled,Dropout,0.5014936788979631,0.498506321102037
Enrolled,Graduate,0.33840077767273635,0.6615992223272632
Enrolled,Dropout,0.8165397333174281,0.18346026668257215
Enrolled,Dropout,0.559001527857207,0.44099847214279303
Enrolled,Dropout,0.8251750466786625,0.17482495332133755
Enrolled,Graduate,0.3813075160429471,0.6186924839570529
Enrolled,Dropout,0.9170192024800436,0.08298079751995624
Enrolled,Dropout,0.9815004548364038,0.01849954516359609
Enrolled,Graduate,0.41966778436356916,0.5803322156364304
Enrolled,Graduate,0.2698017226701555,0.7301982773298443
Enrolled,Graduate,0.45187755238957605,0.5481224476104242
Enrolled,Dropout,0.7913316364345179,0.2086683635654823
Enrolled,Dropout,0.623413213947078,0.37658678605292245
Enrolled,Graduate,0.08769652644163554,0.9123034735583643
Enrolled,Graduate,0.1198666211740526,0.8801333788259474
Enrolled,Dropout,0.70572383641923,0.2942761635807705
Enrolled,Graduate,0.49200462439886344,0.5079953756011365
Enrolled,Dropout,0.8001116227088354,0.19988837729116454
Enrolled,Graduate,0.03530358157707067,0.9646964184229294
Enrolled,Graduate,0.40452469132079727,0.5954753086792026
Enrolled,Graduate,0.3164191588358989,0.6835808411641011
Enrolled,Dropout,0.6100592236396859,0.3899407763603149
Enrolled,Dropout,0.7884820792165317,0.2115179207834683
Enrolled,Dropout,0.6741458878043874,0.3258541121956127
Enrolled,Graduate,0.13984650847934993,0.8601534915206497
Enrolled,Dropout,0.7407482127969106,0.2592517872030896
Enrolled,Dropout,0.9651113344178369,0.03488866558216301
Enrolled,Graduate,0.17185285137842782,0.828147148621572
Enrolled,Dropout,0.7895089116764075,0.21049108832359287
Enrolled,Graduate,0.42665025496083814,0.5733497450391618
Enrolled,Dropout,0.968228568180053,0.0317714318199472
Enrolled,Graduate,0.4907603022112938,0.5092396977887063
Enrolled,Dropout,0.529908146896268,0.4700918531037321
Enrolled,Dropout,0.8793078397496213,0.12069216025037856
Enrolled,Dropout,0.7850119513000369,0.21498804869996296
Enrolled,Graduate,0.2692295606374213,0.7307704393625786
Enrolled,Graduate,0.15368295583887306,0.8463170441611269
Enrolled,Dropout,0.6994905067046447,0.30050949329535515
Enrolled,Dropout,0.5224276270406157,0.47757237295938426
Enrolled,Graduate,0.09177294115452742,0.9082270588454726
Enrolled,Graduate,0.3255474829109562,0.6744525170890439
Enrolled,Dropout,0.9840798173008164,0.015920182699183764
Enrolled,Graduate,0.13368575557159706,0.8663142444284029
Enrolled,Graduate,0.23269465227692146,0.7673053477230786
Enrolled,Dropout,0.5400259264905011,0.45997407350949915
Enrolled,Graduate,0.24453765854053056,0.7554623414594691
Enrolled,Dropout,0.7906014013271168,0.20939859867288355
Enrolled,Graduate,0.3011214275357299,0.6988785724642702
Enrolled,Dropout,0.8224908781723802,0.1775091218276201
